Year,Month,Day,NAO_index
2003,2,13,37.66
2003,2,14,27.12
2003,2,15,12.54
2003,2,16,62.93
2003,2,17,107.5
2003,2,18,79.95
2003,2,19,27.72
2003,2,20,0.55
2003,2,21,-12.35
2003,2,22,-26.6
2003,2,23,-20.81
2003,2,24,-2.34
2003,2,25,1.95
2003,2,26,-43.44
2003,2,27,-72.19
2003,2,28,-46.82
2003,3,1,20.84
2003,3,2,57.47
2003,3,3,21.71
2003,3,4,-56.64
2003,3,5,-48.75
2003,3,6,-29.51
2003,3,7,-35.53
2003,3,8,-51.4
2003,3,9,-1.5
2003,3,10,1.63
2003,3,11,-1.06
2003,3,12,20.66
2003,3,13,2.43
2003,3,14,-50.13
2003,3,15,-82.39
2003,3,16,-92.84
2003,3,17,-73.36
2003,3,18,-37.04
2003,3,19,-19.36
2003,3,20,57.87
2003,3,21,119.46
2003,3,22,100.41
2003,3,23,54.65
2003,3,24,65.16
2003,3,25,85.33
2003,3,26,58.65
2003,3,27,27.9
2003,3,28,55.77
2003,3,29,59.14
2003,3,30,44.94
2003,3,31,104.55
2003,4,1,100.37
2003,4,2,43.44
2003,4,3,3.32
2003,4,4,-63.06
2003,4,5,-32.87
2003,4,6,63.96
2003,4,7,127
2003,4,8,119.88
2003,4,9,91.22
2003,4,10,47.05
2003,4,11,31.79
2003,4,12,39.3
2003,4,13,64.68
2003,4,14,69.81
2003,4,15,43.57
2003,4,16,35.51
2003,4,17,58.67
2003,4,18,61.47
2003,4,19,8.57
2003,4,20,-59.6
2003,4,21,-90.73
2003,4,22,-110.59
2003,4,23,-162.53
2003,4,24,-201.75
2003,4,25,-178.04
2003,4,26,-104.26
2003,4,27,-37.48
2003,4,28,-9.47
2003,4,29,-1
2003,4,30,15.77
2003,5,1,26.75
2003,5,2,6.9
2003,5,3,-7.62
2003,5,4,37.86
2003,5,5,126.53
2003,5,6,151.21
2003,5,7,123.3
2003,5,8,100.56
2003,5,9,78.56
2003,5,10,57.3
2003,5,11,64.87
2003,5,12,59.3
2003,5,13,51.47
2003,5,14,77.91
2003,5,15,99
2003,5,16,72.41
2003,5,17,17.5
2003,5,18,-27.24
2003,5,19,-36.37
2003,5,20,-34.84
2003,5,21,-19.37
2003,5,22,3.81
2003,5,23,14.84
2003,5,24,40.68
2003,5,25,77.59
2003,5,26,103.95
2003,5,27,100.86
2003,5,28,64.35
2003,5,29,17.21
2003,5,30,-6.27
2003,5,31,-6.93
2003,6,1,-6.13
2003,6,2,-25.83
2003,6,3,-37.2
2003,6,4,2.16
2003,6,5,36.6
2003,6,6,50.47
2003,6,7,58.63
2003,6,8,56.31
2003,6,9,49.6
2003,6,10,57.06
2003,6,11,48.76
2003,6,12,21.86
2003,6,13,-37.26
2003,6,14,-46.72
2003,6,15,-34.43
2003,6,16,-17.69
2003,6,17,10.18
2003,6,18,42.14
2003,6,19,39.93
2003,6,20,17.3
2003,6,21,20.65
2003,6,22,23.52
2003,6,23,12.13
2003,6,24,12.74
2003,6,25,37.52
2003,6,26,70.87
2003,6,27,83.92
2003,6,28,19.25
2003,6,29,-44.93
2003,6,30,-78.49
2003,7,1,-73.63
2003,7,2,-75.71
2003,7,3,-65.25
2003,7,4,-32.65
2003,7,5,-3.21
2003,7,6,-1.85
2003,7,7,16.34
2003,7,8,38.39
2003,7,9,56.82
2003,7,10,59.87
2003,7,11,74.7
2003,7,12,79.93
2003,7,13,70.17
2003,7,14,61.76
2003,7,15,21.32
2003,7,16,-48.58
2003,7,17,-109.79
2003,7,18,-114.73
2003,7,19,-77.82
2003,7,20,-41.75
2003,7,21,11.46
2003,7,22,60.79
2003,7,23,94.81
2003,7,24,99.96
2003,7,25,79.55
2003,7,26,42.04
2003,7,27,27.36
2003,7,28,18.89
2003,7,29,30.67
2003,7,30,58.63
2003,7,31,44.16
2003,8,1,10.96
2003,8,2,-11.06
2003,8,3,-41.69
2003,8,4,-95.16
2003,8,5,-124.93
2003,8,6,-130.42
2003,8,7,-133.79
2003,8,8,-105.75
2003,8,9,-30.36
2003,8,10,1.7
2003,8,11,-12.43
2003,8,12,-3.91
2003,8,13,26.4
2003,8,14,19.48
2003,8,15,12.39
2003,8,16,-1.32
2003,8,17,-19.74
2003,8,18,17.38
2003,8,19,42.98
2003,8,20,25.89
2003,8,21,-9.78
2003,8,22,-29.24
2003,8,23,-80.1
2003,8,24,-148.35
2003,8,25,-213.19
2003,8,26,-221.6
2003,8,27,-187.14
2003,8,28,-183.09
2003,8,29,-174.19
2003,8,30,-150.33
2003,8,31,-116.74
2003,9,1,-38.66
2003,9,2,33.2
2003,9,3,63.64
2003,9,4,103.97
2003,9,5,127.99
2003,9,6,135.19
2003,9,7,114.41
2003,9,8,68.7
2003,9,9,42.9
2003,9,10,19.79
2003,9,11,-1.01
2003,9,12,-4.28
2003,9,13,13.16
2003,9,14,-9.79
2003,9,15,-69.51
2003,9,16,-81.31
2003,9,17,-73.21
2003,9,18,-75.39
2003,9,19,-117.6
2003,9,20,-152.86
2003,9,21,-99.98
2003,9,22,-66.73
2003,9,23,-74.85
2003,9,24,-91.88
2003,9,25,-107.29
2003,9,26,-127.75
2003,9,27,-112.16
2003,9,28,-71.59
2003,9,29,-90.27
2003,9,30,-137.88
2003,10,1,-127.18
2003,10,2,-74.46
2003,10,3,-34.89
2003,10,4,3.67
2003,10,5,23.6
2003,10,6,24.25
2003,10,7,52.17
2003,10,8,87.44
2003,10,9,98.13
2003,10,10,23.54
2003,10,11,-40.75
2003,10,12,-64.05
2003,10,13,-73.65
2003,10,14,-94.1
2003,10,15,-111.37
2003,10,16,-138.42
2003,10,17,-173.78
2003,10,18,-196.83
2003,10,19,-180.18
2003,10,20,-143.79
2003,10,21,-100.93
2003,10,22,-84.19
2003,10,23,-137.29
2003,10,24,-190.93
2003,10,25,-182.2
2003,10,26,-87.36
2003,10,27,16.55
2003,10,28,59.41
2003,10,29,125.71
2003,10,30,94.95
2003,10,31,74.81
2003,11,1,118.51
2003,11,2,124.85
2003,11,3,114.77
2003,11,4,90.58
2003,11,5,40.91
2003,11,6,27.27
2003,11,7,35.49
2003,11,8,-6.28
2003,11,9,-43.8
2003,11,10,-16.53
2003,11,11,-6.87
2003,11,12,-8.65
2003,11,13,8.93
2003,11,14,-22.94
2003,11,15,-72.08
2003,11,16,-6.5
2003,11,17,53.88
2003,11,18,37.81
2003,11,19,20.81
2003,11,20,3.03
2003,11,21,-27.98
2003,11,22,-27.88
2003,11,23,43.19
2003,11,24,165.66
2003,11,25,158.68
2003,11,26,99.56
2003,11,27,118.35
2003,11,28,132.36
2003,11,29,122.45
2003,11,30,58.27
2003,12,1,24.4
2003,12,2,14.75
2003,12,3,-31.55
2003,12,4,-194.53
2003,12,5,-237.39
2003,12,6,-198.67
2003,12,7,-167.41
2003,12,8,-141.74
2003,12,9,-62.72
2003,12,10,-21.54
2003,12,11,-8.78
2003,12,12,33.92
2003,12,13,74.42
2003,12,14,2.64
2003,12,15,-57.43
2003,12,16,-71.21
2003,12,17,-74.6
2003,12,18,-84.72
2003,12,19,-100.61
2003,12,20,-88.52
2003,12,21,-65.91
2003,12,22,-31.69
2003,12,23,47.49
2003,12,24,72.04
2003,12,25,47.7
2003,12,26,16.14
2003,12,27,-14.92
2003,12,28,-0.82
2003,12,29,10.97
2003,12,30,52.6
2003,12,31,17.06
2004,1,1,-78.91
2004,1,2,-60.91
2004,1,3,-61.55
2004,1,4,-44.08
2004,1,5,6.7
2004,1,6,4.66
2004,1,7,-1.84
2004,1,8,7.86
2004,1,9,1.78
2004,1,10,16.7
2004,1,11,43.5
2004,1,12,56.5
2004,1,13,13.8
2004,1,14,-79.19
2004,1,15,-147.13
2004,1,16,-192.11
2004,1,17,-238.71
2004,1,18,-246.22
2004,1,19,-237.15
2004,1,20,-174.38
2004,1,21,-85.2
2004,1,22,-7.9
2004,1,23,22.88
2004,1,24,-61.99
2004,1,25,-159.42
2004,1,26,-249.12
2004,1,27,-325.28
2004,1,28,-330.25
2004,1,29,-274.72
2004,1,30,-216.08
2004,1,31,-161.53
2004,2,1,-147.08
2004,2,2,-130.99
2004,2,3,-67.32
2004,2,4,-43.38
2004,2,5,-17.44
2004,2,6,-29.58
2004,2,7,-80.97
2004,2,8,-113.57
2004,2,9,-108.25
2004,2,10,-131.3
2004,2,11,-137.95
2004,2,12,-89.38
2004,2,13,-63.76
2004,2,14,-60.77
2004,2,15,-11
2004,2,16,4.93
2004,2,17,-18.8
2004,2,18,-69.06
2004,2,19,-134.53
2004,2,20,-169.35
2004,2,21,-226.33
2004,2,22,-255.43
2004,2,23,-241.31
2004,2,24,-278.8
2004,2,25,-261.71
2004,2,26,-235.69
2004,2,27,-227.29
2004,2,28,-170.77
2004,2,29,-122.26
2004,3,1,-99.25
2004,3,2,-34.24
2004,3,3,43.67
2004,3,4,20.79
2004,3,5,-21.46
2004,3,6,-31.32
2004,3,7,-61.03
2004,3,8,-106.35
2004,3,9,-97.75
2004,3,10,-7.14
2004,3,11,25.87
2004,3,12,-11.67
2004,3,13,-7.21
2004,3,14,51.46
2004,3,15,100.9
2004,3,16,116.54
2004,3,17,148.05
2004,3,18,177.66
2004,3,19,180.02
2004,3,20,164.63
2004,3,21,76.23
2004,3,22,-11.55
2004,3,23,-57.34
2004,3,24,-112.01
2004,3,25,-65.62
2004,3,26,-9.04
2004,3,27,58.1
2004,3,28,82.29
2004,3,29,36.34
2004,3,30,-23.7
2004,3,31,-47.73
2004,4,1,-65.38
2004,4,2,-5.59
2004,4,3,84.42
2004,4,4,56.05
2004,4,5,-35.38
2004,4,6,-109.19
2004,4,7,-158.77
2004,4,8,-143.84
2004,4,9,-136.15
2004,4,10,-101.26
2004,4,11,-31.66
2004,4,12,65.12
2004,4,13,148.69
2004,4,14,146.45
2004,4,15,107.65
2004,4,16,157.17
2004,4,17,221.92
2004,4,18,230.24
2004,4,19,216.55
2004,4,20,139.5
2004,4,21,95.2
2004,4,22,70.98
2004,4,23,89.11
2004,4,24,92.5
2004,4,25,37.13
2004,4,26,-13.29
2004,4,27,-87.51
2004,4,28,-102.21
2004,4,29,-95.84
2004,4,30,-72.21
2004,5,1,-35.41
2004,5,2,3.17
2004,5,3,60.36
2004,5,4,50.04
2004,5,5,-11.09
2004,5,6,-48.98
2004,5,7,-25.69
2004,5,8,-20.82
2004,5,9,-25.27
2004,5,10,-7.01
2004,5,11,37.37
2004,5,12,86.14
2004,5,13,67.74
2004,5,14,50.91
2004,5,15,46.22
2004,5,16,96.2
2004,5,17,122.69
2004,5,18,86.66
2004,5,19,54.79
2004,5,20,31.98
2004,5,21,21.47
2004,5,22,20.97
2004,5,23,15.95
2004,5,24,7.37
2004,5,25,9.47
2004,5,26,6.72
2004,5,27,-29.78
2004,5,28,-35.81
2004,5,29,-34.05
2004,5,30,-70.45
2004,5,31,-77.85
2004,6,1,-53.82
2004,6,2,-17.91
2004,6,3,5.83
2004,6,4,4.78
2004,6,5,1.17
2004,6,6,-15.1
2004,6,7,-51.86
2004,6,8,-60.47
2004,6,9,-18.29
2004,6,10,9.49
2004,6,11,1.08
2004,6,12,13.05
2004,6,13,47.15
2004,6,14,37.32
2004,6,15,0.92
2004,6,16,-19.99
2004,6,17,-69.51
2004,6,18,-123.17
2004,6,19,-140.82
2004,6,20,-151.89
2004,6,21,-158.99
2004,6,22,-129.76
2004,6,23,-86.45
2004,6,24,-50.65
2004,6,25,-3.14
2004,6,26,60.82
2004,6,27,90.2
2004,6,28,89.62
2004,6,29,84.92
2004,6,30,91.6
2004,7,1,78.43
2004,7,2,42.5
2004,7,3,12.29
2004,7,4,4.75
2004,7,5,-13.89
2004,7,6,-32.31
2004,7,7,-34.98
2004,7,8,-17.25
2004,7,9,7.06
2004,7,10,-1.58
2004,7,11,-13.13
2004,7,12,-7.91
2004,7,13,10.8
2004,7,14,21.21
2004,7,15,15.82
2004,7,16,13.97
2004,7,17,30.28
2004,7,18,57.14
2004,7,19,92.93
2004,7,20,96.9
2004,7,21,68.94
2004,7,22,41.22
2004,7,23,36.18
2004,7,24,25.65
2004,7,25,38.7
2004,7,26,66.95
2004,7,27,81.16
2004,7,28,77.85
2004,7,29,81.12
2004,7,30,67.09
2004,7,31,32.04
2004,8,1,-0.04
2004,8,2,-27
2004,8,3,-28.18
2004,8,4,-29.19
2004,8,5,-18.54
2004,8,6,-10.3
2004,8,7,-22.32
2004,8,8,-65.01
2004,8,9,-121.34
2004,8,10,-171.24
2004,8,11,-187.43
2004,8,12,-180.97
2004,8,13,-167.87
2004,8,14,-131.74
2004,8,15,-63.78
2004,8,16,-21.02
2004,8,17,-46.07
2004,8,18,-78.44
2004,8,19,-72.36
2004,8,20,-48.43
2004,8,21,-33.75
2004,8,22,-5
2004,8,23,32.53
2004,8,24,44.54
2004,8,25,42.05
2004,8,26,56.72
2004,8,27,58.41
2004,8,28,69.66
2004,8,29,56.55
2004,8,30,48.7
2004,8,31,52.86
2004,9,1,49.34
2004,9,2,63.22
2004,9,3,83.12
2004,9,4,52.36
2004,9,5,-3.02
2004,9,6,-84.64
2004,9,7,-133.45
2004,9,8,-88.43
2004,9,9,24.02
2004,9,10,75.11
2004,9,11,121.1
2004,9,12,131.68
2004,9,13,74.72
2004,9,14,39.73
2004,9,15,54.98
2004,9,16,108.6
2004,9,17,109.2
2004,9,18,112.05
2004,9,19,110.54
2004,9,20,61.4
2004,9,21,-54.57
2004,9,22,-79.24
2004,9,23,-72.92
2004,9,24,-31.46
2004,9,25,9.76
2004,9,26,18.04
2004,9,27,12.25
2004,9,28,25.14
2004,9,29,59.78
2004,9,30,73.23
2004,10,1,73.7
2004,10,2,53.46
2004,10,3,-11.81
2004,10,4,-59.74
2004,10,5,-106.75
2004,10,6,-147.96
2004,10,7,-144.88
2004,10,8,-113.24
2004,10,9,-87.71
2004,10,10,-73.3
2004,10,11,-47.55
2004,10,12,-27.48
2004,10,13,-24.42
2004,10,14,-51.94
2004,10,15,-89.67
2004,10,16,-141.98
2004,10,17,-175.73
2004,10,18,-185.63
2004,10,19,-184.8
2004,10,20,-181.16
2004,10,21,-171.27
2004,10,22,-146.36
2004,10,23,-132.35
2004,10,24,-120.95
2004,10,25,-120.07
2004,10,26,-124.46
2004,10,27,-128.57
2004,10,28,-127.09
2004,10,29,-102.34
2004,10,30,-66.51
2004,10,31,-40.1
2004,11,1,-76.1
2004,11,2,-72.55
2004,11,3,-35.58
2004,11,4,-50.27
2004,11,5,-100.89
2004,11,6,-103.98
2004,11,7,-49.03
2004,11,8,-5.46
2004,11,9,-2.71
2004,11,10,-0.97
2004,11,11,28
2004,11,12,-14
2004,11,13,-2.99
2004,11,14,40.34
2004,11,15,14.12
2004,11,16,-62.45
2004,11,17,-80.58
2004,11,18,-97.93
2004,11,19,-112.09
2004,11,20,-131.42
2004,11,21,-109.15
2004,11,22,-119.17
2004,11,23,-104.87
2004,11,24,-64.63
2004,11,25,-40.74
2004,11,26,-60.17
2004,11,27,-77.67
2004,11,28,-33.59
2004,11,29,-13.99
2004,11,30,3.27
2004,12,1,23.45
2004,12,2,33.36
2004,12,3,47.24
2004,12,4,78.25
2004,12,5,78.03
2004,12,6,90.16
2004,12,7,55.04
2004,12,8,43.07
2004,12,9,35.29
2004,12,10,23.22
2004,12,11,-32.36
2004,12,12,-45.96
2004,12,13,82.23
2004,12,14,164.19
2004,12,15,215
2004,12,16,246.09
2004,12,17,229.08
2004,12,18,219.08
2004,12,19,182.74
2004,12,20,103.86
2004,12,21,101.17
2004,12,22,164.87
2004,12,23,201.44
2004,12,24,132.81
2004,12,25,34.17
2004,12,26,92
2004,12,27,214.32
2004,12,28,200.91
2004,12,29,253.18
2004,12,30,264.61
2004,12,31,266.75
2005,1,1,234.63
2005,1,2,161.73
2005,1,3,170.5
2005,1,4,237.49
2005,1,5,229.84
2005,1,6,220.06
2005,1,7,230.87
2005,1,8,215.6
2005,1,9,149.35
2005,1,10,121.57
2005,1,11,92.36
2005,1,12,70.67
2005,1,13,11.98
2005,1,14,-3.11
2005,1,15,72.49
2005,1,16,223.84
2005,1,17,223.38
2005,1,18,103.4
2005,1,19,114.64
2005,1,20,46.93
2005,1,21,-66.06
2005,1,22,-148.04
2005,1,23,-219.86
2005,1,24,-243.07
2005,1,25,-317.6
2005,1,26,-309.48
2005,1,27,-257.51
2005,1,28,-184.02
2005,1,29,-203.63
2005,1,30,-208.26
2005,1,31,-256.84
2005,2,1,-217.43
2005,2,2,-131.68
2005,2,3,-95.4
2005,2,4,-92
2005,2,5,-101.03
2005,2,6,-46.39
2005,2,7,70.24
2005,2,8,152.58
2005,2,9,148.17
2005,2,10,82.24
2005,2,11,31.41
2005,2,12,-66.48
2005,2,13,-131.41
2005,2,14,-118.67
2005,2,15,-63.98
2005,2,16,-60.41
2005,2,17,-134.7
2005,2,18,-210.57
2005,2,19,-247.34
2005,2,20,-270.22
2005,2,21,-317.81
2005,2,22,-364.28
2005,2,23,-380.58
2005,2,24,-381.1
2005,2,25,-391.59
2005,2,26,-378.37
2005,2,27,-349.4
2005,2,28,-315.1
2005,3,1,-290.3
2005,3,2,-275.14
2005,3,3,-268.03
2005,3,4,-270.75
2005,3,5,-301.81
2005,3,6,-291.48
2005,3,7,-293.73
2005,3,8,-290.47
2005,3,9,-318.98
2005,3,10,-362.43
2005,3,11,-306.41
2005,3,12,-285.08
2005,3,13,-295.01
2005,3,14,-287.63
2005,3,15,-251.38
2005,3,16,-190.18
2005,3,17,-178.63
2005,3,18,-251.9
2005,3,19,-294.75
2005,3,20,-297.04
2005,3,21,-238.91
2005,3,22,-152.43
2005,3,23,-104.96
2005,3,24,-85.7
2005,3,25,-99.4
2005,3,26,-110.74
2005,3,27,-114.29
2005,3,28,-94.65
2005,3,29,-57.79
2005,3,30,-21.67
2005,3,31,-34.94
2005,4,1,-36.99
2005,4,2,-41.91
2005,4,3,-39.24
2005,4,4,3.64
2005,4,5,1.3
2005,4,6,-7.68
2005,4,7,-5.88
2005,4,8,19.97
2005,4,9,67.29
2005,4,10,63.05
2005,4,11,21.19
2005,4,12,-42.32
2005,4,13,-13.99
2005,4,14,60.55
2005,4,15,95.64
2005,4,16,153.33
2005,4,17,147.7
2005,4,18,67.18
2005,4,19,-16.38
2005,4,20,-53
2005,4,21,-52.65
2005,4,22,-52.88
2005,4,23,-16.87
2005,4,24,2.94
2005,4,25,-36.65
2005,4,26,-83.88
2005,4,27,-119.2
2005,4,28,-120.2
2005,4,29,-123.04
2005,4,30,-100.73
2005,5,1,-21.36
2005,5,2,31.88
2005,5,3,66.21
2005,5,4,45.1
2005,5,5,46.19
2005,5,6,41.15
2005,5,7,-10.34
2005,5,8,-55.55
2005,5,9,-20.59
2005,5,10,13.34
2005,5,11,21.71
2005,5,12,-13.78
2005,5,13,-111.5
2005,5,14,-210.68
2005,5,15,-207.35
2005,5,16,-180.63
2005,5,17,-147.59
2005,5,18,-127.73
2005,5,19,-134.07
2005,5,20,-144.24
2005,5,21,-111.33
2005,5,22,-87.92
2005,5,23,-119.49
2005,5,24,-106.91
2005,5,25,-45.62
2005,5,26,-16.01
2005,5,27,-28.05
2005,5,28,-48.75
2005,5,29,-33.13
2005,5,30,-3.37
2005,5,31,27.27
2005,6,1,66.37
2005,6,2,68.14
2005,6,3,71.52
2005,6,4,69.98
2005,6,5,56.25
2005,6,6,30.12
2005,6,7,24.77
2005,6,8,7.28
2005,6,9,-20.73
2005,6,10,-48.64
2005,6,11,-50.71
2005,6,12,-77.62
2005,6,13,-136.86
2005,6,14,-184.36
2005,6,15,-165.7
2005,6,16,-128.77
2005,6,17,-104.48
2005,6,18,-77.78
2005,6,19,-24.05
2005,6,20,40.83
2005,6,21,72.02
2005,6,22,50.78
2005,6,23,44.4
2005,6,24,36.86
2005,6,25,58.09
2005,6,26,75.28
2005,6,27,95.15
2005,6,28,124.21
2005,6,29,135.68
2005,6,30,131.15
2005,7,1,111.61
2005,7,2,85.63
2005,7,3,69.88
2005,7,4,77.55
2005,7,5,63.85
2005,7,6,43.23
2005,7,7,60.35
2005,7,8,63.96
2005,7,9,31.81
2005,7,10,-11.58
2005,7,11,-54.59
2005,7,12,-84.43
2005,7,13,-78.68
2005,7,14,-69.61
2005,7,15,-38.34
2005,7,16,-6.57
2005,7,17,-2.88
2005,7,18,-5.52
2005,7,19,-49.41
2005,7,20,-95.82
2005,7,21,-93.83
2005,7,22,-99.8
2005,7,23,-140.2
2005,7,24,-154.52
2005,7,25,-149.76
2005,7,26,-137.64
2005,7,27,-98.53
2005,7,28,-68.33
2005,7,29,-35.81
2005,7,30,1.93
2005,7,31,20.62
2005,8,1,51.01
2005,8,2,48.12
2005,8,3,16.17
2005,8,4,-10.26
2005,8,5,-20.42
2005,8,6,-10.31
2005,8,7,8.75
2005,8,8,-3.79
2005,8,9,-37.89
2005,8,10,-31.74
2005,8,11,-2.79
2005,8,12,-5.17
2005,8,13,-3.71
2005,8,14,-6.47
2005,8,15,6.89
2005,8,16,27.64
2005,8,17,23.63
2005,8,18,36.77
2005,8,19,73.35
2005,8,20,103.16
2005,8,21,113.26
2005,8,22,107.32
2005,8,23,97.47
2005,8,24,77.3
2005,8,25,81.75
2005,8,26,100.34
2005,8,27,94.58
2005,8,28,94.98
2005,8,29,56.02
2005,8,30,1.6
2005,8,31,-16.23
2005,9,1,-26.58
2005,9,2,-35.2
2005,9,3,-28.81
2005,9,4,-38.91
2005,9,5,-32.41
2005,9,6,-17.87
2005,9,7,16.08
2005,9,8,3.84
2005,9,9,-37.32
2005,9,10,-62.8
2005,9,11,-68.77
2005,9,12,-40.25
2005,9,13,-36.66
2005,9,14,-35.96
2005,9,15,-55.35
2005,9,16,-53.38
2005,9,17,-3.9
2005,9,18,49.92
2005,9,19,96.27
2005,9,20,93.77
2005,9,21,66.04
2005,9,22,49.15
2005,9,23,85.14
2005,9,24,103.47
2005,9,25,101.15
2005,9,26,128.12
2005,9,27,118.19
2005,9,28,101.51
2005,9,29,98.29
2005,9,30,89.1
2005,10,1,67.5
2005,10,2,67.12
2005,10,3,33
2005,10,4,19.63
2005,10,5,69.37
2005,10,6,105.01
2005,10,7,120.24
2005,10,8,126.69
2005,10,9,105.43
2005,10,10,60.55
2005,10,11,35.22
2005,10,12,-21.09
2005,10,13,-33.29
2005,10,14,-43.26
2005,10,15,-83.38
2005,10,16,-134.26
2005,10,17,-185.21
2005,10,18,-205.79
2005,10,19,-163.81
2005,10,20,-112.63
2005,10,21,-103.01
2005,10,22,-100.87
2005,10,23,-87.08
2005,10,24,-86.12
2005,10,25,-79.75
2005,10,26,-107.34
2005,10,27,-76.66
2005,10,28,25.69
2005,10,29,50.51
2005,10,30,42.61
2005,10,31,53.88
2005,11,1,61.25
2005,11,2,72.31
2005,11,3,83.75
2005,11,4,138.67
2005,11,5,135.41
2005,11,6,154.06
2005,11,7,151.24
2005,11,8,121.2
2005,11,9,137.51
2005,11,10,104.13
2005,11,11,20.18
2005,11,12,-54.04
2005,11,13,-52.44
2005,11,14,-63.55
2005,11,15,-73.44
2005,11,16,-35.63
2005,11,17,-63.58
2005,11,18,-66.54
2005,11,19,-3.12
2005,11,20,72.2
2005,11,21,55.78
2005,11,22,-6.5
2005,11,23,-113.26
2005,11,24,-212.55
2005,11,25,-213.8
2005,11,26,-235.92
2005,11,27,-235.5
2005,11,28,-167.96
2005,11,29,-47.76
2005,11,30,3.51
2005,12,1,-8.87
2005,12,2,-63.94
2005,12,3,-82.95
2005,12,4,-71.55
2005,12,5,-49.76
2005,12,6,-40.66
2005,12,7,-46.32
2005,12,8,-13.43
2005,12,9,4.38
2005,12,10,-31.34
2005,12,11,-54.9
2005,12,12,-107.88
2005,12,13,-133.97
2005,12,14,-162.25
2005,12,15,-196.81
2005,12,16,-134.65
2005,12,17,-9.24
2005,12,18,97.21
2005,12,19,107.05
2005,12,20,74.51
2005,12,21,37.67
2005,12,22,9.41
2005,12,23,-8.81
2005,12,24,-53.9
2005,12,25,-62.83
2005,12,26,-74.84
2005,12,27,-65.23
2005,12,28,7.69
2005,12,29,82.44
2005,12,30,111.52
2005,12,31,41.05
2006,1,1,-6.82
2006,1,2,27.4
2006,1,3,12
2006,1,4,26.42
2006,1,5,32.05
2006,1,6,39.3
2006,1,7,36.45
2006,1,8,56.47
2006,1,9,155.82
2006,1,10,224.89
2006,1,11,224.99
2006,1,12,172.4
2006,1,13,148.03
2006,1,14,124.91
2006,1,15,65.69
2006,1,16,11.72
2006,1,17,17.77
2006,1,18,95.03
2006,1,19,85.37
2006,1,20,85.92
2006,1,21,62.08
2006,1,22,68.07
2006,1,23,-28.09
2006,1,24,-135.31
2006,1,25,-190.89
2006,1,26,-198.88
2006,1,27,-227.24
2006,1,28,-192.1
2006,1,29,-138.08
2006,1,30,-115.48
2006,1,31,-124.58
2006,2,1,-159.07
2006,2,2,-173.5
2006,2,3,-176.03
2006,2,4,-148.46
2006,2,5,-123.66
2006,2,6,-135.17
2006,2,7,-138.01
2006,2,8,-169.57
2006,2,9,-159.1
2006,2,10,-111.83
2006,2,11,-79.9
2006,2,12,-19.84
2006,2,13,7.01
2006,2,14,96.66
2006,2,15,171.4
2006,2,16,156.39
2006,2,17,88.09
2006,2,18,5.65
2006,2,19,-34.41
2006,2,20,-72.45
2006,2,21,-84.39
2006,2,22,-134.98
2006,2,23,-239.44
2006,2,24,-335.61
2006,2,25,-397.28
2006,2,26,-418.42
2006,2,27,-397.59
2006,2,28,-330.15
2006,3,1,-282.95
2006,3,2,-300.94
2006,3,3,-284.07
2006,3,4,-216.2
2006,3,5,-115.88
2006,3,6,-28.65
2006,3,7,18.83
2006,3,8,53.04
2006,3,9,41.48
2006,3,10,-18.2
2006,3,11,-52.99
2006,3,12,-43.55
2006,3,13,-33.6
2006,3,14,-109.7
2006,3,15,-233.59
2006,3,16,-321.29
2006,3,17,-383.7
2006,3,18,-385.84
2006,3,19,-351.42
2006,3,20,-353.86
2006,3,21,-344.71
2006,3,22,-279.63
2006,3,23,-177.76
2006,3,24,-130.42
2006,3,25,-106.85
2006,3,26,-104.44
2006,3,27,-116.39
2006,3,28,-116.86
2006,3,29,-113.33
2006,3,30,-111.33
2006,3,31,-83.83
2006,4,1,-46.03
2006,4,2,-14.61
2006,4,3,-42.92
2006,4,4,-79.6
2006,4,5,-77.3
2006,4,6,-71.58
2006,4,7,-79.43
2006,4,8,-79.26
2006,4,9,-7.87
2006,4,10,70.69
2006,4,11,78.75
2006,4,12,87.94
2006,4,13,78.72
2006,4,14,42.7
2006,4,15,14.23
2006,4,16,-20.09
2006,4,17,-15.97
2006,4,18,31.25
2006,4,19,98.67
2006,4,20,88.35
2006,4,21,82.93
2006,4,22,125.9
2006,4,23,170.46
2006,4,24,205.02
2006,4,25,173.1
2006,4,26,96.84
2006,4,27,47
2006,4,28,25.68
2006,4,29,68.87
2006,4,30,102.02
2006,5,1,130.31
2006,5,2,113.02
2006,5,3,78.07
2006,5,4,31.8
2006,5,5,-21.17
2006,5,6,-64.09
2006,5,7,-148.51
2006,5,8,-225.94
2006,5,9,-236.54
2006,5,10,-227.67
2006,5,11,-239.69
2006,5,12,-217.17
2006,5,13,-169.05
2006,5,14,-107.71
2006,5,15,-61.45
2006,5,16,-8.97
2006,5,17,28.09
2006,5,18,69.92
2006,5,19,90.84
2006,5,20,57.92
2006,5,21,12.68
2006,5,22,19.7
2006,5,23,58.51
2006,5,24,77.64
2006,5,25,71.58
2006,5,26,69.5
2006,5,27,64.08
2006,5,28,44.41
2006,5,29,1
2006,5,30,-31.29
2006,5,31,-30
2006,6,1,-11.97
2006,6,2,-21.17
2006,6,3,-27.38
2006,6,4,-3.8
2006,6,5,9.64
2006,6,6,16.85
2006,6,7,8.09
2006,6,8,5
2006,6,9,-31.06
2006,6,10,-68.32
