lakecode,lake,start_year,orig_duration,latitude,longitude,freezeEvent,froze,iceOn,iceOff
xAM01,kempenfelt_bay,1871,NA,44.386,-79.614,froze_1,Y,1871-12-13,1872-05-02
xAM01,kempenfelt_bay,1872,NA,44.386,-79.614,froze_1,Y,1872-12-11,1873-05-05
xAM01,kempenfelt_bay,1873,NA,44.386,-79.614,froze_1,Y,1873-12-15,1874-05-09
xAM01,kempenfelt_bay,1874,NA,44.386,-79.614,froze_1,Y,1874-12-30,1875-05-08
xAM01,kempenfelt_bay,1875,NA,44.386,-79.614,froze_1,Y,1875-12-01,1876-05-01
xAM01,kempenfelt_bay,1876,NA,44.386,-79.614,froze_1,Y,1876-12-16,1877-04-24
xAM01,kempenfelt_bay,1877,NA,44.386,-79.614,froze_1,Y,1877-12-31,1878-03-30
xAM01,kempenfelt_bay,1878,NA,44.386,-79.614,froze_1,Y,1878-12-27,1879-04-29
xAM01,kempenfelt_bay,1879,NA,44.386,-79.614,froze_1,Y,1879-12-24,1880-04-15
xAM01,kempenfelt_bay,1880,NA,44.386,-79.614,froze_1,Y,1880-12-09,1881-04-27
xAM01,kempenfelt_bay,1881,NA,44.386,-79.614,froze_1,Y,1881-12-19,1882-04-13
xAM01,kempenfelt_bay,1882,NA,44.386,-79.614,froze_1,Y,1882-12-16,1883-05-05
xAM01,kempenfelt_bay,1883,NA,44.386,-79.614,froze_1,Y,1883-12-29,1884-05-06
xAM01,kempenfelt_bay,1884,NA,44.386,-79.614,froze_1,Y,1884-12-19,1885-05-06
xAM01,kempenfelt_bay,1885,NA,44.386,-79.614,froze_1,Y,1885-12-26,1886-04-23
xAM01,kempenfelt_bay,1886,NA,44.386,-79.614,froze_1,Y,1886-12-23,1887-04-30
xAM01,kempenfelt_bay,1887,NA,44.386,-79.614,froze_1,Y,1887-12-24,1888-05-01
xAM01,kempenfelt_bay,1888,NA,44.386,-79.614,froze_1,Y,1889-01-19,1889-04-19
xAM01,kempenfelt_bay,1889,NA,44.386,-79.614,froze_1,Y,1890-01-14,1890-04-17
xAM01,kempenfelt_bay,1890,NA,44.386,-79.614,froze_1,Y,1890-12-24,1891-04-02
xAM01,kempenfelt_bay,1891,NA,44.386,-79.614,froze_1,Y,1892-01-03,1892-04-06
xAM01,kempenfelt_bay,1892,NA,44.386,-79.614,froze_1,Y,1892-12-26,1893-04-23
xAM01,kempenfelt_bay,1893,NA,44.386,-79.614,froze_1,Y,1893-12-13,1894-04-13
xAM01,kempenfelt_bay,1894,NA,44.386,-79.614,froze_1,Y,1894-12-27,1895-04-22
xAM01,kempenfelt_bay,1895,NA,44.386,-79.614,froze_1,Y,1896-01-04,1896-04-19
xAM01,kempenfelt_bay,1896,NA,44.386,-79.614,froze_1,Y,1896-12-22,1897-04-18
xAM01,kempenfelt_bay,1897,NA,44.386,-79.614,froze_1,Y,1897-12-20,1898-03-28
xAM01,kempenfelt_bay,1898,NA,44.386,-79.614,froze_1,Y,1898-12-25,1899-04-28
xAM01,kempenfelt_bay,1899,NA,44.386,-79.614,froze_1,Y,1899-12-29,1900-04-23
xAM01,kempenfelt_bay,1900,NA,44.386,-79.614,froze_1,Y,1901-01-02,1901-04-24
xAM01,kempenfelt_bay,1901,NA,44.386,-79.614,froze_1,Y,1901-12-18,1902-04-01
xAM01,kempenfelt_bay,1902,NA,44.386,-79.614,froze_1,Y,1902-12-22,1903-03-24
xAM01,kempenfelt_bay,1903,NA,44.386,-79.614,froze_1,Y,1903-12-28,04-05-04
xAM01,kempenfelt_bay,1904,NA,44.386,-79.614,froze_1,Y,05-01-03,05-04-19
xAM01,kempenfelt_bay,1905,NA,44.386,-79.614,froze_1,Y,06-01-08,06-04-19
xAM01,kempenfelt_bay,1906,NA,44.386,-79.614,froze_1,Y,07-01-08,07-04-26
xAM01,kempenfelt_bay,1907,NA,44.386,-79.614,froze_1,Y,07-12-28,08-04-22
xAM01,kempenfelt_bay,1908,NA,44.386,-79.614,froze_1,Y,09-01-02,09-04-17
xAM01,kempenfelt_bay,1909,NA,44.386,-79.614,froze_1,Y,10-01-01,10-04-13
xAM01,kempenfelt_bay,1910,NA,44.386,-79.614,froze_1,Y,10-12-12,11-04-23
xAM01,kempenfelt_bay,1911,NA,44.386,-79.614,froze_1,Y,11-12-29,12-04-26
xAM01,kempenfelt_bay,1912,NA,44.386,-79.614,froze_1,Y,13-01-07,13-04-05
xAM01,kempenfelt_bay,1913,NA,44.386,-79.614,froze_1,Y,NA,14-04-19
xAM01,kempenfelt_bay,1914,NA,44.386,-79.614,froze_1,Y,15-01-11,15-04-20
xAM01,kempenfelt_bay,1915,NA,44.386,-79.614,froze_1,Y,15-12-30,16-04-17
xAM01,kempenfelt_bay,1916,NA,44.386,-79.614,froze_1,Y,16-12-26,17-04-17
xAM01,kempenfelt_bay,1917,NA,44.386,-79.614,froze_1,Y,17-12-26,18-04-22
xAM01,kempenfelt_bay,1918,NA,44.386,-79.614,froze_1,Y,18-12-26,19-04-13
xAM01,kempenfelt_bay,1919,NA,44.386,-79.614,froze_1,Y,19-12-16,20-04-10
xAM01,kempenfelt_bay,1920,NA,44.386,-79.614,froze_1,Y,20-12-23,21-03-23
xAM01,kempenfelt_bay,1921,NA,44.386,-79.614,froze_1,Y,21-12-24,22-04-01
xAM01,kempenfelt_bay,1922,NA,44.386,-79.614,froze_1,Y,22-12-28,23-04-01
xAM01,kempenfelt_bay,1923,NA,44.386,-79.614,froze_1,Y,23-12-14,24-04-19
xAM01,kempenfelt_bay,1924,NA,44.386,-79.614,froze_1,Y,24-12-17,25-04-08
xAM01,kempenfelt_bay,1925,NA,44.386,-79.614,froze_1,Y,25-12-24,26-05-02
xAM01,kempenfelt_bay,1926,NA,44.386,-79.614,froze_1,Y,26-12-13,27-04-18
xAM01,kempenfelt_bay,1927,NA,44.386,-79.614,froze_1,Y,27-12-24,28-04-08
xAM01,kempenfelt_bay,1928,NA,44.386,-79.614,froze_1,Y,29-01-08,29-04-02
xAM01,kempenfelt_bay,1929,NA,44.386,-79.614,froze_1,Y,29-12-13,30-04-18
xAM01,kempenfelt_bay,1930,NA,44.386,-79.614,froze_1,Y,31-01-31,31-04-13
xAM01,kempenfelt_bay,1931,NA,44.386,-79.614,froze_1,Y,32-02-01,32-04-22
xAM01,kempenfelt_bay,1932,NA,44.386,-79.614,froze_1,Y,32-12-16,33-04-12
xAM01,kempenfelt_bay,1933,NA,44.386,-79.614,froze_1,Y,33-12-14,34-04-24
xAM01,kempenfelt_bay,1934,NA,44.386,-79.614,froze_1,Y,34-12-23,35-04-14
xAM01,kempenfelt_bay,1935,NA,44.386,-79.614,froze_1,Y,35-12-25,36-04-28
xAM01,kempenfelt_bay,1936,NA,44.386,-79.614,froze_1,Y,37-01-02,37-04-18
xAM01,kempenfelt_bay,1937,NA,44.386,-79.614,froze_1,Y,37-12-20,38-03-31
xAM01,kempenfelt_bay,1938,NA,44.386,-79.614,froze_1,Y,39-01-04,39-04-29
xAM01,kempenfelt_bay,1939,NA,44.386,-79.614,froze_1,Y,39-12-27,40-04-26
xAM01,kempenfelt_bay,1940,NA,44.386,-79.614,froze_1,Y,41-01-01,41-04-14
xAM01,kempenfelt_bay,1941,NA,44.386,-79.614,froze_1,Y,41-12-30,42-04-14
xAM01,kempenfelt_bay,1942,NA,44.386,-79.614,froze_1,Y,42-12-17,43-04-25
xAM01,kempenfelt_bay,1943,NA,44.386,-79.614,froze_1,Y,43-12-23,44-04-27
xAM01,kempenfelt_bay,1944,NA,44.386,-79.614,froze_1,Y,44-12-27,45-03-28
xAM01,kempenfelt_bay,1945,NA,44.386,-79.614,froze_1,Y,45-12-20,46-03-27
xAM01,kempenfelt_bay,1946,NA,44.386,-79.614,froze_1,Y,46-12-28,47-04-24
xAM01,kempenfelt_bay,1947,NA,44.386,-79.614,froze_1,Y,47-12-28,48-04-08
xAM01,kempenfelt_bay,1948,NA,44.386,-79.614,froze_1,Y,49-01-11,49-04-05
xAM01,kempenfelt_bay,1949,NA,44.386,-79.614,froze_1,Y,50-01-07,50-04-25
xAM01,kempenfelt_bay,1950,NA,44.386,-79.614,froze_1,Y,50-12-28,51-04-13
xAM01,kempenfelt_bay,1951,NA,44.386,-79.614,froze_1,Y,51-12-19,52-04-19
xAM01,kempenfelt_bay,1952,NA,44.386,-79.614,froze_1,Y,53-01-04,53-04-02
xAM01,kempenfelt_bay,1953,NA,44.386,-79.614,froze_1,Y,54-01-08,54-04-17
xAM01,kempenfelt_bay,1954,NA,44.386,-79.614,froze_1,Y,55-01-11,55-04-11
xAM01,kempenfelt_bay,1955,NA,44.386,-79.614,froze_1,Y,55-12-20,56-04-30
xAM01,kempenfelt_bay,1956,NA,44.386,-79.614,froze_1,Y,57-01-03,57-03-26
xAM01,kempenfelt_bay,1957,NA,44.386,-79.614,froze_1,Y,58-01-02,58-04-17
xAM01,kempenfelt_bay,1958,NA,44.386,-79.614,froze_1,Y,NA,59-04-24
xAM01,kempenfelt_bay,1959,NA,44.386,-79.614,froze_1,Y,59-12-23,60-04-22
xAM01,kempenfelt_bay,1960,NA,44.386,-79.614,froze_1,Y,NA,61-04-16
xAM01,kempenfelt_bay,1961,NA,44.386,-79.614,froze_1,Y,61-12-16,62-04-09
xAM01,kempenfelt_bay,1962,NA,44.386,-79.614,froze_1,Y,NA,63-04-18
xAM01,kempenfelt_bay,1963,NA,44.386,-79.614,froze_1,Y,63-12-28,64-04-15
xAM01,kempenfelt_bay,1964,NA,44.386,-79.614,froze_1,Y,65-01-09,65-05-04
xAM01,kempenfelt_bay,1965,NA,44.386,-79.614,froze_1,Y,66-01-09,66-04-21
xAM01,kempenfelt_bay,1966,NA,44.386,-79.614,froze_1,Y,67-01-06,67-04-17
xAM01,kempenfelt_bay,1967,NA,44.386,-79.614,froze_1,Y,67-12-31,68-04-07
xAM01,kempenfelt_bay,1968,NA,44.386,-79.614,froze_1,Y,68-12-25,69-04-23
xAM01,kempenfelt_bay,1969,NA,44.386,-79.614,froze_1,Y,69-12-24,70-04-30
xAM01,kempenfelt_bay,1970,NA,44.386,-79.614,froze_1,Y,70-12-23,71-04-24
xAM01,kempenfelt_bay,1971,NA,44.386,-79.614,froze_1,Y,71-12-31,72-05-03
xAM01,kempenfelt_bay,1972,NA,44.386,-79.614,froze_1,Y,72-12-29,73-05-05
xAM01,kempenfelt_bay,1973,NA,44.386,-79.614,froze_1,Y,73-12-31,74-04-14
xAM01,kempenfelt_bay,1974,NA,44.386,-79.614,froze_1,Y,75-01-17,75-05-02
xAM01,kempenfelt_bay,1975,NA,44.386,-79.614,froze_1,Y,75-12-24,76-04-11
xAM01,kempenfelt_bay,1976,NA,44.386,-79.614,froze_1,Y,76-12-17,77-04-11
xAM01,kempenfelt_bay,1977,NA,44.386,-79.614,froze_1,Y,77-12-28,78-05-02
xAM01,kempenfelt_bay,1978,NA,44.386,-79.614,froze_1,Y,78-12-27,79-04-17
xAM01,kempenfelt_bay,1979,NA,44.386,-79.614,froze_1,Y,80-01-12,80-04-12
xAM01,kempenfelt_bay,1980,NA,44.386,-79.614,froze_1,Y,80-12-18,81-04-01
xAM01,kempenfelt_bay,1981,NA,44.386,-79.614,froze_1,Y,82-01-08,82-04-23
xAM01,kempenfelt_bay,1982,NA,44.386,-79.614,froze_1,Y,83-01-13,83-04-12
xAM01,kempenfelt_bay,1983,NA,44.386,-79.614,froze_1,Y,83-12-19,84-04-20
xAM01,kempenfelt_bay,1984,NA,44.386,-79.614,froze_1,Y,85-01-02,85-04-20
xAM01,kempenfelt_bay,1985,NA,44.386,-79.614,froze_1,Y,85-12-25,86-04-06
xAM01,kempenfelt_bay,1986,NA,44.386,-79.614,froze_1,Y,87-01-16,87-04-11
xAM01,kempenfelt_bay,1987,NA,44.386,-79.614,froze_1,Y,88-01-06,88-04-10
xAM01,kempenfelt_bay,1988,NA,44.386,-79.614,froze_1,Y,89-01-03,89-04-24
xAM01,kempenfelt_bay,1989,NA,44.386,-79.614,froze_1,Y,89-12-13,90-04-22
xAM01,kempenfelt_bay,1990,NA,44.386,-79.614,froze_1,Y,90-12-31,91-04-10
xAM01,kempenfelt_bay,1991,NA,44.386,-79.614,froze_1,Y,92-01-15,92-04-27
xAM01,kempenfelt_bay,1992,NA,44.386,-79.614,froze_1,Y,93-01-14,93-04-25
xAM01,kempenfelt_bay,1993,NA,44.386,-79.614,froze_1,Y,93-12-26,94-04-16
xAM01,kempenfelt_bay,1994,NA,44.386,-79.614,froze_1,Y,95-01-08,95-04-15
xAM01,kempenfelt_bay,1995,NA,44.386,-79.614,froze_1,Y,95-12-12,96-04-26
xAM01,kempenfelt_bay,1996,NA,44.386,-79.614,froze_1,Y,97-01-08,97-04-30
xAM01,kempenfelt_bay,1997,NA,44.386,-79.614,froze_1,Y,98-01-14,98-04-03
xAM01,kempenfelt_bay,1998,NA,44.386,-79.614,froze_1,Y,99-01-09,99-04-07
xAM01,kempenfelt_bay,1999,NA,44.386,-79.614,froze_1,Y,00-01-14,00-03-25
xAM01,kempenfelt_bay,2000,NA,44.386,-79.614,froze_1,Y,00-12-23,01-04-17
xAM01,kempenfelt_bay,2001,NA,44.386,-79.614,froze_1,Y,02-02-02,02-04-13
xAM01,kempenfelt_bay,2002,NA,44.386,-79.614,froze_1,Y,03-01-03,03-04-21
xAM01,kempenfelt_bay,2003,NA,44.386,-79.614,froze_1,Y,04-01-08,04-04-14
xAM01,kempenfelt_bay,2004,NA,44.386,-79.614,froze_1,Y,05-01-16,05-04-19
xAM01,kempenfelt_bay,2005,NA,44.386,-79.614,froze_1,Y,05-12-30,06-04-13
xAM01,kempenfelt_bay,2006,NA,44.386,-79.614,froze_1,Y,07-01-17,07-04-20
xAM01,kempenfelt_bay,2007,NA,44.386,-79.614,froze_1,Y,08-01-15,08-04-20
xAM01,kempenfelt_bay,2008,NA,44.386,-79.614,froze_1,Y,09-01-01,09-04-04
xAM01,kempenfelt_bay,2009,NA,44.386,-79.614,froze_1,Y,10-01-07,10-04-04
xAM01,kempenfelt_bay,2010,NA,44.386,-79.614,froze_1,Y,11-01-07,11-04-11
xAM01,kempenfelt_bay,2011,NA,44.386,-79.614,froze_1,Y,12-01-20,12-03-19
xAM01,kempenfelt_bay,2012,NA,44.386,-79.614,froze_1,Y,13-01-21,13-04-18
xAM01,kempenfelt_bay,2013,NA,44.386,-79.614,froze_1,Y,13-12-15,14-04-27
xAM01,kempenfelt_bay,2014,NA,44.386,-79.614,froze_1,Y,15-01-05,15-04-14
xAM01,kempenfelt_bay,2015,NA,44.386,-79.614,froze_1,Y,16-01-21,16-03-31
xAM01,kempenfelt_bay,2016,NA,44.386,-79.614,froze_1,Y,17-01-07,17-04-05
xAM01,kempenfelt_bay,2017,NA,44.386,-79.614,froze_1,Y,17-12-29,18-04-29
xAM01,kempenfelt_bay,2018,NA,44.386,-79.614,froze_1,Y,19-01-04,19-04-24
xAM01,kempenfelt_bay,2019,NA,44.386,-79.614,froze_1,Y,20-01-11,20-04-05
xAM01,kempenfelt_bay,2020,NA,44.386,-79.614,froze_1,Y,21-01-24,21-03-26
xAM01,kempenfelt_bay,2021,NA,44.386,-79.614,froze_1,Y,22-01-08,NA
xHJHF01,murtensee,1901,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1902,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1903,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1904,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1905,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1906,NA,46.9276,7.074,froze_1,Y,07-02-09,NA
xHJHF01,murtensee,1907,NA,46.9276,7.074,froze_1,Y,08-02-11,NA
xHJHF01,murtensee,1908,NA,46.9276,7.074,froze_1,Y,09-01-16,09-03-04
xHJHF01,murtensee,1909,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1910,NA,46.9276,7.074,froze_1,Y,11-02-07,NA
xHJHF01,murtensee,1911,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1912,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1913,NA,46.9276,7.074,froze_1,Y,14-02-01,NA
xHJHF01,murtensee,1914,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1915,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1916,NA,46.9276,7.074,froze_1,Y,17-02-02,17-03-18
xHJHF01,murtensee,1917,NA,46.9276,7.074,froze_1,Y,17-12-31,NA
xHJHF01,murtensee,1918,NA,46.9276,7.074,froze_1,Y,19-02-13,NA
xHJHF01,murtensee,1919,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1920,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1921,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1922,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1923,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1924,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1925,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1926,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1927,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1929,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1930,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1931,NA,46.9276,7.074,froze_1,Y,32-02-15,NA
xHJHF01,murtensee,1932,NA,46.9276,7.074,froze_1,Y,33-01-27,NA
xHJHF01,murtensee,1933,NA,46.9276,7.074,froze_1,Y,34-02-05,NA
xHJHF01,murtensee,1934,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1935,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1936,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1937,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1938,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1939,NA,46.9276,7.074,froze_1,Y,40-01-25,NA
xHJHF01,murtensee,1940,NA,46.9276,7.074,froze_1,Y,41-01-12,NA
xHJHF01,murtensee,1941,NA,46.9276,7.074,froze_1,Y,42-02-15,NA
xHJHF01,murtensee,1942,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1943,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1944,NA,46.9276,7.074,froze_1,Y,45-01-15,45-01-23
xHJHF01,murtensee,1945,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1947,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1948,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1949,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1950,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1951,NA,46.9276,7.074,froze_1,Y,52-02-24,NA
xHJHF01,murtensee,1952,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1953,NA,46.9276,7.074,froze_1,Y,54-02-10,NA
xHJHF01,murtensee,1954,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1955,NA,46.9276,7.074,froze_1,Y,56-02-08,NA
xHJHF01,murtensee,1956,NA,46.9276,7.074,froze_1,Y,57-01-25,NA
xHJHF01,murtensee,1957,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1958,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1959,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1960,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1961,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1964,NA,46.9276,7.074,froze_1,Y,65-02-27,NA
xHJHF01,murtensee,1965,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1966,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1967,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1968,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1969,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1971,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1972,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1973,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1974,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1975,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1976,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1977,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1978,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1979,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1981,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1982,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1983,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1984,NA,46.9276,7.074,froze_1,Y,85-02-15,NA
xHJHF01,murtensee,1985,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1986,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1987,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1988,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1989,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1990,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1991,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1992,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1993,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1994,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1995,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1996,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1997,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1998,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,1999,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2000,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2001,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2002,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2003,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2004,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2006,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2007,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2008,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2009,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2010,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2012,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2013,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2014,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2015,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2016,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2017,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF01,murtensee,2018,0,46.9276,7.074,froze_1,N,NA,NA
xHJHF02,baldeggersee,1890,NA,47.2003,8.26,froze_1,Y,1890-12-30,NA
xHJHF02,baldeggersee,1891,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1893,NA,47.2003,8.26,froze_1,Y,1894-01-08,1894-02-25
xHJHF02,baldeggersee,1894,NA,47.2003,8.26,froze_1,Y,1895-01-11,1895-03-24
xHJHF02,baldeggersee,1896,NA,47.2003,8.26,froze_1,Y,1897-02-17,NA
xHJHF02,baldeggersee,1897,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1898,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1899,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1900,NA,47.2003,8.26,froze_1,Y,1901-01-22,NA
xHJHF02,baldeggersee,1901,NA,47.2003,8.26,froze_1,Y,1902-02-13,NA
xHJHF02,baldeggersee,1902,NA,47.2003,8.26,froze_1,Y,1903-01-30,NA
xHJHF02,baldeggersee,1903,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1904,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1905,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1906,NA,47.2003,8.26,froze_1,Y,07-01-25,NA
xHJHF02,baldeggersee,1907,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1908,NA,47.2003,8.26,froze_1,Y,09-01-28,09-04-01
xHJHF02,baldeggersee,1909,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1910,NA,47.2003,8.26,froze_1,Y,11-02-04,NA
xHJHF02,baldeggersee,1911,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1912,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1914,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1915,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1916,NA,47.2003,8.26,froze_1,Y,17-02-03,NA
xHJHF02,baldeggersee,1917,NA,47.2003,8.26,froze_1,Y,17-12-30,NA
xHJHF02,baldeggersee,1918,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1919,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1920,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1921,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1922,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1923,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1924,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1925,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1926,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1927,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1928,NA,47.2003,8.26,froze_1,Y,29-02-14,NA
xHJHF02,baldeggersee,1929,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1930,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1932,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1934,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1935,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1936,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1937,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1938,0,47.2003,8.26,froze_1,N,NA,NA
xHJHF02,baldeggersee,1939,NA,47.2003,8.26,froze_1,Y,40-01-23,NA
